"Location","Expt_No","Depth","Time_Range","Population","Sample_Type","VP","VP_SE","VP_R_Squared","VP_Type"
"NJ2020","5","1","T0_T6","c_V1","VPC",-495922.857075453,401089.800700888,0.604552404594159,"LM_AR_Diff_LMER"
"NJ2020","6","1","T0_T6","c_V1","VPC",-712311.149909778,361096.499024274,0.795554705446866,"LM_AR_Diff_LMER"
"NJ2020","7","1","T0_T6","c_V1","VPC",89593.256655961,54633.9794586404,0.728939375733242,"LM_AR_Diff_LMER"
"NJ2020","3","1","T0_T9","c_V1","VPC",-212460.18504475,231569.385701735,0.296212977849919,"LM_AR_Diff_LMER"
"NJ2020","4","1","T0_T9","c_V1","VPC",668416.512018364,256613.549115664,0.772333271523339,"LM_AR_Diff_LMER"
"NJ2020","5","1","T0_T9","c_V1","VPC",-361182.702999599,195515.324255459,0.630495514723686,"LM_AR_Diff_LMER"
"NJ2020","6","1","T0_T9","c_V1","VPC",-819338.452225561,172905.805190327,0.918216176539955,"LM_AR_Diff_LMER"
"NJ2020","7","1","T0_T9","c_V1","VPC",37664.4453302311,38676.1100792876,0.321658970441734,"LM_AR_Diff_LMER"
"NJ2020","1","1","T0_T24","c_V1","VPC",36029.1927249326,7378.70163357662,0.856333995727897,"LM_AR_Diff_LMER"
"NJ2020","2","1","T0_T24","c_V1","VPC",841995.614059523,377092.853211216,0.554846503159914,"LM_AR_Diff_LMER"
"NJ2020","3","1","T0_T24","c_V1","VPC",-285902.146609578,75801.6598911299,0.780531172629314,"LM_AR_Diff_LMER"
"NJ2020","4","1","T0_T24","c_V1","VPC",21504.4748703198,150911.982151321,0.00505069563802941,"LM_AR_Diff_LMER"
"NJ2020","5","1","T0_T24","c_V1","VPC",-206911.776653826,58214.5370997256,0.759514650460156,"LM_AR_Diff_LMER"
"NJ2020","6","1","T0_T24","c_V1","VPC",-296344.482009638,108539.582813547,0.65079167633442,"LM_AR_Diff_LMER"
"NJ2020","7","1","T0_T24","c_V1","VPC",1679.43564824285,12699.9153244952,0.00435281852782054,"LM_AR_Diff_LMER"
"NJ2020","1","1","T0_T17","c_V1","VPC",40099.2508927497,9608.00687102047,0.897004402542232,"LM_AR_Diff_LMER"
"NJ2020","1","1","T0_T20","c_V1","VPC",45049.9595736879,6474.40308410522,0.941652459120396,"LM_AR_Diff_LMER"
"NJ2020","2","1","T0_T17.5","c_V1","VPC",143791.024422712,284711.696706026,0.113108082066895,"LM_AR_Diff_LMER"
"NJ2020","2","1","T0_T20.5","c_V1","VPC",329753.881041235,204807.98440203,0.463548553534967,"LM_AR_Diff_LMER"
"NJ2020","3","1","T0_T12","c_V1","VPC",-377299.356734861,164110.057499798,0.63792999749315,"LM_AR_Diff_LMER"
"NJ2020","4","1","T0_T12","c_V1","VPC",458305.71042148,191482.864801198,0.656303416266318,"LM_AR_Diff_LMER"
"NJ2020","5","1","T0_T12","c_V1","VPC",-305078.853676128,117436.342937536,0.692266196109188,"LM_AR_Diff_LMER"
"NJ2020","6","1","T0_T12","c_V1","VPC",-489099.88042719,215216.117559336,0.632564805971121,"LM_AR_Diff_LMER"
"NJ2020","7","1","T0_T12","c_V1","VPC",4945.29178500061,29248.2734509325,0.00943937370300058,"LM_AR_Diff_LMER"
"NJ2020","1","1","T0_T3","c_V2","VPC",-19552.4853760733,NA,1,"LM_AR_Diff_LMER"
"NJ2020","2","1","T0_T3","c_V2","VPC",-24659.0142990326,NA,1,"LM_AR_Diff_LMER"
"NJ2020","3","1","T0_T3","c_V2","VPC",-14408.9402955644,NA,1,"LM_AR_Diff_LMER"
"NJ2020","4","1","T0_T3","c_V2","VPC",-10586.3385720196,NA,1,"LM_AR_Diff_LMER"
"NJ2020","5","1","T0_T3","c_V2","VPC",-21382.5923301143,NA,1,"LM_AR_Diff_LMER"
"NJ2020","6","1","T0_T3","c_V2","VPC",-68535.9721111209,NA,1,"LM_AR_Diff_LMER"
